,i,distance,angle,mean of wind direction,variance of wind direction,flexible farm base power,flexible farm opt power,flexible_percent_gain,fixed farm base power,fixed farm opt power,fixed_percent_gain,total farm base power,total farm opt power,total_percent_gain,overlap_flag,optimal position
43,43,2400.0,90,0,0.0,148092.03138265194,111231.02346651861,-24.8906086114039,110016.74305085129,124829.62161955563,13.464203863822455,258108.77443350325,236060.64508607422,-8.542185129436312,False,"[[2400.0, 2622.222222222222, 2844.4444444444443, 3066.666666666667, 3288.8888888888887, 3511.1111111111113, 3733.3333333333335, 3955.5555555555557, 4177.777777777777, 4400.0, 2400.0, 2400.422664201218, 2400.236048459649, 3028.489480312812, 3632.7504804140535, 3087.5630813022226, 4068.9719559538444, 4400.0, 4400.0, 4400.0], [3400.0, 3400.0, 3400.0, 3400.0, 3400.0, 3400.0, 3400.0, 3400.0, 3400.0, 3400.0, 6800.0, 6024.165260510268, 4800.0, 5442.809405434127, 4800.0, 6799.999999720636, 6424.784994878674, 5661.035067328229, 6800.0, 4800.0]]"
44,44,2400.0,90,0,0.0,148073.1950093053,100574.47660666305,-32.07786419389228,110582.71506239045,126261.84139482674,14.17864114078785,258655.9100716957,226836.3180014898,-12.301900258681876,False,"[[2400.0, 2622.222222222222, 2844.4444444444443, 3066.666666666667, 3288.8888888888887, 3511.1111111111113, 3733.3333333333335, 3955.5555555555557, 4177.777777777777, 4400.0, 2400.0, 2400.0, 2400.0, 2820.986522215469, 3457.8321650056305, 3277.363099392086, 4400.0, 4400.0, 4400.0, 4400.0], [3400.0, 3400.0, 3400.0, 3400.0, 3400.0, 3400.0, 3400.0, 3400.0, 3400.0, 3400.0, 4800.0, 5445.667217687947, 6800.0, 6090.656292420304, 5066.738230446697, 6800.0, 6113.576221918824, 4800.0, 6800.0, 5402.881408535313]]"
45,45,2400.0,90,0,15.0,138976.1357644004,135219.84683771152,-2.702830170106848,121870.10043630056,124975.72825585876,2.5483098876918193,260846.23620070095,260195.57509357025,-0.24944239817593714,False,"[[2400.0, 2622.222222222222, 2844.4444444444443, 3066.666666666667, 3288.8888888888887, 3511.1111111111113, 3733.3333333333335, 3955.5555555555557, 4177.777777777777, 4400.0, 2400.0, 2400.0, 2929.2798268879355, 2875.927845975753, 3694.255668584835, 3513.7020596473576, 3637.5801001147074, 4400.0, 4400.0, 4400.0], [3400.0, 3400.0, 3400.0, 3400.0, 3400.0, 3400.0, 3400.0, 3400.0, 3400.0, 3400.0, 4800.0, 6800.0, 4800.0, 6226.011133645805, 4800.0, 6800.0, 5509.49278349516, 6067.533272638188, 6800.0, 4800.0]]"
46,46,2400.0,90,0,15.0,136634.9801234541,135651.2916780615,-0.7199389530439383,125559.6949544098,126550.8458005033,0.7893861532981447,262194.6750778639,262202.1374785648,0.002846129769294846,False,"[[2400.0, 2622.222222222222, 2844.4444444444443, 3066.666666666667, 3288.8888888888887, 3511.1111111111113, 3733.3333333333335, 3955.5555555555557, 4177.777777777777, 4400.0, 2400.0, 2400.000000076007, 2400.0, 3055.6533618499884, 3066.974680709527, 3661.01885838242, 4153.162390559855, 3863.651271762798, 4400.0, 4400.0], [3400.0, 3400.0, 3400.0, 3400.0, 3400.0, 3400.0, 3400.0, 3400.0, 3400.0, 3400.0, 6800.0, 5818.107649541924, 4800.0, 4800.0, 6307.771325622641, 6800.0, 4800.0, 5805.95687199779, 5421.164239049997, 6800.0]]"
47,47,2400.0,90,0,15.0,137592.87574983088,135538.7926017704,-1.4928702789780943,128715.95832698062,128665.74400317481,-0.039011731302380066,266308.8340768115,264204.53660494514,-0.7901718616136549,False,"[[2400.0, 2622.222222222222, 2844.4444444444443, 3066.666666666667, 3288.8888888888887, 3511.1111111111113, 3733.3333333333335, 3955.5555555555557, 4177.777777777777, 4400.0, 2400.0, 2400.0, 2400.0, 2856.619183623938, 3373.0637036792195, 3399.6548414925346, 3909.531919087136, 4399.988731015121, 4399.960909564662, 4400.0], [3400.0, 3400.0, 3400.0, 3400.0, 3400.0, 3400.0, 3400.0, 3400.0, 3400.0, 3400.0, 5546.790223030706, 6800.0, 4800.0, 6800.0, 6800.0, 5161.032006789637, 6800.0, 4800.0, 5556.623750117684, 6800.0]]"
48,48,2400.0,90,0,30.0,136385.51707566818,135719.12783082735,-0.48860704503624797,126697.45790647095,128597.6242213284,1.4997667248068718,263082.97498213913,264316.7520521558,0.4689687997105933,False,"[[2400.0, 2622.222222222222, 2844.4444444444443, 3066.666666666667, 3288.8888888888887, 3511.1111111111113, 3733.3333333333335, 3955.5555555555557, 4177.777777777777, 4400.0, 2400.0, 2760.109464538039, 2854.5416886652893, 2400.0, 4048.554126944089, 3582.495503762158, 3491.9786963800775, 4400.0, 4399.999501271373, 4400.0], [3400.0, 3400.0, 3400.0, 3400.0, 3400.0, 3400.0, 3400.0, 3400.0, 3400.0, 3400.0, 5465.668971162524, 4800.000000000001, 6060.934311433747, 6800.0, 6048.8928419344775, 4800.000000000001, 6799.970134149912, 5529.184197255012, 6800.0, 4800.0]]"
49,49,2400.0,90,0,30.0,131482.0262042357,135758.40518797832,3.2524437804905473,130454.723377596,129265.77904233939,-0.9113846585801756,261936.74958183174,265024.1842303177,1.1786947243618537,False,"[[2400.0, 2622.222222222222, 2844.4444444444443, 3066.666666666667, 3288.8888888888887, 3511.1111111111113, 3733.3333333333335, 3955.5555555555557, 4177.777777777777, 4400.0, 2400.0, 2400.0, 2685.8841882753873, 2985.6538474321765, 3049.966397142285, 3707.9390781894654, 4144.439655404736, 4152.857409212127, 4400.0, 4400.0], [3400.0, 3400.0, 3400.0, 3400.0, 3400.0, 3400.0, 3400.0, 3400.0, 3400.0, 3400.0, 6800.0, 4823.736556511298, 5824.164912722273, 6800.0, 4837.604726349713, 6800.0, 4800.368609505815, 5895.703521759315, 5279.805806697726, 6800.0]]"
50,50,2400.0,90,0,30.0,132766.1765801082,135833.13526577732,2.31004519725593,129528.67038493691,129009.93713135053,-0.4004775560845306,262294.8469650451,264843.07239712786,0.9715118164034572,False,"[[2400.0, 2622.222222222222, 2844.4444444444443, 3066.666666666667, 3288.8888888888887, 3511.1111111111113, 3733.3333333333335, 3955.5555555555557, 4177.777777777777, 4400.0, 2400.0, 2400.0, 2401.0731024491756, 2794.2200642083644, 3142.595803602685, 4400.0, 3788.5927348298596, 3410.9594238199384, 4400.0, 4400.0], [3400.0, 3400.0, 3400.0, 3400.0, 3400.0, 3400.0, 3400.0, 3400.0, 3400.0, 3400.0, 6800.0, 4800.0, 6102.8059208599, 5472.561263518193, 4800.0, 4800.0, 6237.40871294461, 6800.0, 5487.149603057134, 6800.0]]"
51,51,2400.0,90,0,45.0,129007.79407842815,137363.23761519368,6.476696696081766,124564.04298990237,123502.60345675392,-0.8521235403658983,253571.8370683305,260865.84107194757,2.8765039871724944,False,"[[2400.0, 2622.222222222222, 2844.4444444444443, 3066.666666666667, 3288.8888888888887, 3511.1111111111113, 3733.3333333333335, 3955.5555555555557, 4177.777777777777, 4400.0, 2400.0, 2400.0, 2400.0, 3348.0251318258993, 3056.6567093410117, 3448.9219075953433, 3690.171611426504, 4400.0, 4400.0, 4400.0], [3400.0, 3400.0, 3400.0, 3400.0, 3400.0, 3400.0, 3400.0, 3400.0, 3400.0, 3400.0, 6800.0, 4800.0, 5929.412825765795, 4800.0, 6800.0, 5407.173077094875, 6800.0, 4826.628181361879, 6800.0, 5960.121954214115]]"
52,52,2400.0,90,0,45.0,130408.28078852688,135911.48039810936,4.219977118252628,123083.93076808468,123233.70007435438,0.12168063315420811,253492.21155661158,259145.1804724637,2.2300365289880504,False,"[[2400.0, 2622.222222222222, 2844.4444444444443, 3066.666666666667, 3288.8888888888887, 3511.1111111111113, 3733.3333333333335, 3955.5555555555557, 4177.777777777777, 4400.0, 2400.0, 2400.0, 2400.000000000001, 3027.2635429051556, 3397.296282106549, 3589.1524320339386, 3577.0279686295626, 4104.368934851797, 4400.0, 4400.0], [3400.0, 3400.0, 3400.0, 3400.0, 3400.0, 3400.0, 3400.0, 3400.0, 3400.0, 3400.0, 6800.0, 6002.751230161035, 4800.0, 5654.881075774609, 6800.0, 5324.733714594503, 4800.0, 6149.868355605318, 6800.0, 4800.506416471477]]"
53,53,2400.0,90,0,45.0,130646.22722682776,137650.71365741565,5.361415005445744,125332.96985627429,123077.33263018209,-1.7997157720581,255979.19708310204,260728.04628759774,1.8551699742045877,False,"[[2400.0, 2622.222222222222, 2844.4444444444443, 3066.666666666667, 3288.8888888888887, 3511.1111111111113, 3733.3333333333335, 3955.5555555555557, 4177.777777777777, 4400.0, 2400.0, 2400.0, 2400.0, 3218.834667378838, 2915.645459859189, 4400.0, 3560.827243869835, 3880.2834367974633, 4400.0, 4400.0], [3400.0, 3400.0, 3400.0, 3400.0, 3400.0, 3400.0, 3400.0, 3400.0, 3400.0, 3400.0, 4800.00000521457, 6800.0, 5731.350548686012, 4800.0, 6800.0, 4800.0, 6800.0, 5912.378135125756, 6800.0, 5526.280498289956]]"
54,54,2400.0,90,0,60.0,126973.84840711966,137094.61971080877,7.970752584609869,117953.78791757222,118696.39918976084,0.6295781469159463,244927.6363246919,255791.0189005696,4.435343736170498,False,"[[2400.0, 2622.222222222222, 2844.4444444444443, 3066.666666666667, 3288.8888888888887, 3511.1111111111113, 3733.3333333333335, 3955.5555555555557, 4177.777777777777, 4400.0, 2400.0, 2400.0, 2400.0, 2400.0, 3110.8187682108864, 3350.3205432072286, 3788.1524133185594, 4400.0, 4400.0, 4400.0], [3400.0, 3400.0, 3400.0, 3400.0, 3400.0, 3400.0, 3400.0, 3400.0, 3400.0, 3400.0, 4800.0, 5421.700740126291, 6100.231268668225, 6799.999999999999, 6799.999999999999, 5095.5927712630855, 6800.0, 5534.694720908741, 6800.0, 4800.0]]"
55,55,2400.0,90,0,60.0,129389.13055852229,136638.81105924296,5.603005808468327,119693.17431842278,118148.59137961996,-1.2904519807401285,249082.3048769451,254787.40243886295,2.2904467520229335,False,"[[2400.0, 2622.222222222222, 2844.4444444444443, 3066.666666666667, 3288.8888888888887, 3511.1111111111113, 3733.3333333333335, 3955.5555555555557, 4177.777777777777, 4400.0, 2400.0, 2400.0, 2941.051662875014, 2881.878624220682, 3272.2872997218415, 3434.410549817683, 3600.879519650589, 4400.0, 4400.0, 4400.0], [3400.0, 3400.0, 3400.0, 3400.0, 3400.0, 3400.0, 3400.0, 3400.0, 3400.0, 3400.0, 6799.999999999999, 4806.574589057687, 5449.185845921524, 6792.129263770773, 4800.0, 5947.895306107503, 6800.0, 4800.000000000001, 5661.56443540416, 6800.0]]"
56,56,2400.0,90,0,60.0,127403.15116091301,136632.05805929526,7.243860779178009,119165.71808160919,118701.5857092529,-0.38948481142741614,246568.86924252223,255333.64376854815,3.554696321945248,False,"[[2400.0, 2622.222222222222, 2844.4444444444443, 3066.666666666667, 3288.8888888888887, 3511.1111111111113, 3733.3333333333335, 3955.5555555555557, 4177.777777777777, 4400.0, 2400.0, 2400.0, 3160.30959941388, 2400.0, 3333.5747777630077, 3402.092148972831, 4400.0, 4400.0, 4400.0, 4400.0], [3400.0, 3400.0, 3400.0, 3400.0, 3400.0, 3400.0, 3400.0, 3400.0, 3400.0, 3400.0, 6800.0, 5541.550129207375, 6800.0, 4804.883093114413, 5833.986458616867, 5131.934874565819, 6800.0, 4800.0, 6138.125121185349, 5480.264924898954]]"
57,57,2400.0,90,0,75.0,128508.30592333656,136198.2205986926,5.983982607274864,116647.36190141321,117080.5216648292,0.37134124283245923,245155.66782474975,253278.74226352177,3.3134353004552284,False,"[[2400.0, 2622.222222222222, 2844.4444444444443, 3066.666666666667, 3288.8888888888887, 3511.1111111111113, 3733.3333333333335, 3955.5555555555557, 4177.777777777777, 4400.0, 2400.0, 2400.0, 2400.0000000000005, 2400.000884383789, 3073.287496564868, 3449.5737532870435, 4400.0, 4400.0, 4400.0, 4400.0], [3400.0, 3400.0, 3400.0, 3400.0, 3400.0, 3400.0, 3400.0, 3400.0, 3400.0, 3400.0, 5968.337852226985, 5343.634382761092, 6800.0, 4800.0, 6217.698803096843, 6800.0, 4800.0, 6072.648776727392, 6800.0, 5414.414115530705]]"
58,58,2400.0,90,0,75.0,127927.33823473331,136044.99540932867,6.345521830291115,117123.71392964064,114108.8728914334,-2.5740654364993314,245051.05216437392,250153.8683007621,2.082348184722475,False,"[[2400.0, 2622.222222222222, 2844.4444444444443, 3066.666666666667, 3288.8888888888887, 3511.1111111111113, 3733.3333333333335, 3955.5555555555557, 4177.777777777777, 4400.0, 2400.0, 2867.3232597427423, 2400.0, 2892.520878415169, 3414.6905527155213, 3284.627052469712, 3922.0587469324946, 4400.0, 4399.999740392234, 4400.0], [3400.0, 3400.0, 3400.0, 3400.0, 3400.0, 3400.0, 3400.0, 3400.0, 3400.0, 3400.0, 4800.0, 4800.0, 6800.0, 5946.56215646874, 4800.0, 6800.0, 4800.0, 6800.0, 5997.46786649862, 4800.0]]"
59,59,2400.0,90,0,75.0,124345.99365791272,136344.17780470045,9.6490315400075,116059.75954272994,116343.84851444507,0.2447781839583563,240405.75320064265,252688.02631914552,5.108976368070561,False,"[[2400.0, 2622.222222222222, 2844.4444444444443, 3066.666666666667, 3288.8888888888887, 3511.1111111111113, 3733.3333333333335, 3955.5555555555557, 4177.777777777777, 4400.0, 2400.0, 2400.0, 2400.1025718631963, 3034.8433838050646, 3215.8993152310045, 3732.1468762797012, 3818.0984709679915, 4399.629394554251, 4399.292926243447, 4400.0], [3400.0, 3400.0, 3400.0, 3400.0, 3400.0, 3400.0, 3400.0, 3400.0, 3400.0, 3400.0, 5514.801245591376, 6794.582146903973, 4800.0, 6799.999999999999, 5193.048472873511, 6800.0, 5494.857759976952, 4800.0, 5773.2036869301555, 6800.0]]"
60,60,2400.0,90,0,90.0,125208.688190238,135498.85769462126,8.218414914425676,116997.4317331907,115582.58843950629,-1.209294317597427,242206.11992342872,251081.44613412753,3.664369097487985,False,"[[2400.0, 2622.222222222222, 2844.4444444444443, 3066.666666666667, 3288.8888888888887, 3511.1111111111113, 3733.3333333333335, 3955.5555555555557, 4177.777777777777, 4400.0, 2400.0, 2400.0, 2811.1599493246545, 2409.5821361379844, 3494.8276264139104, 3349.0793759674198, 3754.4446688574576, 4400.0, 4400.0, 4400.0], [3400.0, 3400.0, 3400.0, 3400.0, 3400.0, 3400.0, 3400.0, 3400.0, 3400.0, 3400.0, 5559.480644209383, 6800.0, 6493.5277101766105, 4800.0, 4800.0, 6132.261510376753, 6799.9925480892225, 4800.0, 5527.2691052210885, 6799.99670703365]]"
61,61,2400.0,90,0,90.0,126146.39333477923,135489.2575717244,7.406366515886173,116566.66402146826,115845.50012903639,-0.6186707824966585,242713.0573562475,251334.7577007608,3.5522194143261907,False,"[[2400.0, 2622.222222222222, 2844.4444444444443, 3066.666666666667, 3288.8888888888887, 3511.1111111111113, 3733.3333333333335, 3955.5555555555557, 4177.777777777777, 4400.0, 2400.0, 2400.0, 2400.0, 3076.323647477369, 3077.928154891924, 3427.4185892250416, 3630.111014064048, 3748.0216284925837, 4400.0, 4400.0], [3400.0, 3400.0, 3400.0, 3400.0, 3400.0, 3400.0, 3400.0, 3400.0, 3400.0, 3400.0, 6800.0, 4800.0, 5774.7548596887455, 6799.9927677719115, 5406.3455388831535, 4800.0, 5933.802736353287, 6800.0, 4800.0, 6799.945919022493]]"
62,62,2400.0,90,0,90.0,129309.33346821381,135741.71742138464,4.974415829582799,116248.71513499726,115537.30717606824,-0.6119705995054449,245558.04860321106,251279.0245974529,2.329785574850435,False,"[[2400.0, 2622.222222222222, 2844.4444444444443, 3066.666666666667, 3288.8888888888887, 3511.1111111111113, 3733.3333333333335, 3955.5555555555557, 4177.777777777777, 4400.0, 2400.0, 2400.0, 2400.0, 3410.8683847895913, 2972.63465161578, 3363.322938100784, 3683.4612917771174, 4400.0, 4400.0, 4400.0], [3400.0, 3400.0, 3400.0, 3400.0, 3400.0, 3400.0, 3400.0, 3400.0, 3400.0, 3400.0, 6799.999999999993, 4800.000000000004, 5515.971443405879, 6800.0, 6185.025468003887, 4800.000000000018, 5485.142918851649, 5904.5202481866645, 6800.0, 4800.000000000002]]"
63,63,2600.0,90,0,0.0,148111.89847940335,135250.54352411826,-8.683539328930827,116710.44570117566,117947.52633663217,1.059957082696714,264822.344180579,253198.06986075043,-4.389461303122569,False,"[[2600.0, 2822.222222222222, 3044.4444444444443, 3266.666666666667, 3488.8888888888887, 3711.1111111111113, 3933.3333333333335, 4155.555555555556, 4377.777777777777, 4600.0, 2600.0, 2782.709912655108, 2600.0, 3029.9703049107015, 3321.0064051581026, 3838.3382854391407, 3873.8595821088675, 4254.109276847583, 4600.0, 4600.0], [3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 5200.0000001240805, 5616.315713450065, 7200.0, 6122.639193786897, 6743.203459191405, 5200.0, 7200.0, 6204.729051317364, 5200.033783130106, 7199.987094546496]]"
64,64,2600.0,90,0,0.0,147972.20475197778,85726.23489295864,-42.065987976155476,110574.19171401185,129973.2752400518,17.543952368391327,258546.39646598967,215699.51013301042,-16.572223368278706,False,"[[2600.0, 2822.222222222222, 3044.4444444444443, 3266.666666666667, 3488.8888888888887, 3711.1111111111113, 3933.3333333333335, 4155.555555555556, 4377.777777777777, 4600.0, 2600.0, 2600.0, 2600.0, 2600.0, 3604.9431062976, 3496.9698114183047, 4600.0, 4600.0, 4566.561932292314, 4600.0], [3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 5200.0, 7200.0, 6554.14838272855, 5866.7384054266995, 7200.0, 5200.0, 5768.144959032392, 7200.0, 5200.0, 6479.949616289401]]"
65,65,2600.0,90,0,0.0,148141.3089442166,124618.02241140463,-15.878951455511842,112773.30773278308,119130.23985713489,5.6369120070633985,260914.61667699975,243748.26226853955,-6.579299629545614,False,"[[2600.0, 2822.222222222222, 3044.4444444444443, 3266.666666666667, 3488.8888888888887, 3711.1111111111113, 3933.3333333333335, 4155.555555555556, 4377.777777777777, 4600.0, 2600.0, 2600.0, 2600.0, 3055.9396989927236, 3345.2307982038083, 3559.1716204573186, 4084.1374460661355, 4003.4562351848917, 4600.0, 4600.0], [3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 5200.0, 6364.640808114123, 7200.0, 5200.0, 7200.0, 5200.0, 5200.0, 7200.0, 7200.0, 5200.0]]"
66,66,2600.0,90,0,15.0,136457.68886582775,135289.94149477012,-0.8557578402238808,125089.04097065302,129054.90121940585,3.170429813818184,261546.72983648078,264344.842714176,1.0698328667479775,False,"[[2600.0, 2822.222222222222, 3044.4444444444443, 3266.666666666667, 3488.8888888888887, 3711.1111111111113, 3933.3333333333335, 4155.555555555556, 4377.777777777777, 4600.0, 2600.0, 2600.0, 2600.0, 3116.146803298312, 3553.8976504402312, 3596.676512768353, 4189.821717592341, 4600.0, 4600.0, 4600.0], [3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 7199.999999952923, 5969.263576833658, 5200.0, 7158.176815873835, 5200.0, 6556.210948607262, 6939.7315805934395, 5200.0, 7200.0, 5941.451195877851]]"
67,67,2600.0,90,0,15.0,141287.4684340863,132505.97107064273,-6.215340582410063,125819.63239971337,130536.18486401947,3.748661774278747,267107.1008337997,263042.15593466215,-1.5218408220704112,False,"[[2600.0, 2822.222222222222, 3044.4444444444443, 3266.666666666667, 3488.8888888888887, 3711.1111111111113, 3933.3333333333335, 4155.555555555556, 4377.777777777777, 4600.0, 2600.0, 2600.0, 2639.221589205298, 3173.098399934721, 3622.295447406854, 3922.3199542255356, 4600.0, 4600.0, 3774.5303059613752, 4600.0], [3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 7199.435462236865, 5823.077753034085, 5200.0, 7200.0, 5433.421930327185, 7200.0, 7200.0, 5200.0, 6334.400508620108, 5784.179928479891]]"
68,68,2600.0,90,0,15.0,136492.3157366925,135984.31250613098,-0.3721844909873842,128007.42089314097,129393.3970093564,1.0827310686717357,264499.7366298334,265377.70951548737,0.3319371492920158,False,"[[2600.0, 2822.222222222222, 3044.4444444444443, 3266.666666666667, 3488.8888888888887, 3711.1111111111113, 3933.3333333333335, 4155.555555555556, 4377.777777777777, 4600.0, 2600.0, 2600.0, 3059.827834054945, 2600.0, 3575.543952202638, 3619.6725278575354, 3680.5513663345246, 4105.465824023773, 4600.0, 4600.0], [3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 7200.0, 5985.864534920306, 7200.0, 5200.0, 7200.0, 6154.000528071076, 5200.0, 7200.0, 5200.0, 7200.0]]"
69,69,2600.0,90,0,30.0,132995.1817641239,135295.94302525255,1.7299583568442383,132231.1552534712,130566.37195183335,-1.2589947493437939,265226.33701759507,265862.3149770859,0.23978688038384974,False,"[[2600.0, 2822.222222222222, 3044.4444444444443, 3266.666666666667, 3488.8888888888887, 3711.1111111111113, 3933.3333333333335, 4155.555555555556, 4377.777777777777, 4600.0, 2600.0, 2600.0, 3208.540644974304, 3230.189633225852, 3257.2104317493113, 3327.7788340279335, 4017.5190519019034, 4600.0, 4599.999997745007, 4599.999999873955], [3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 7199.904748711549, 5200.000000082868, 6540.825439573638, 5902.461545582981, 7200.0, 5200.0, 5775.54564784315, 5200.0, 6376.445533942402, 7200.0]]"
70,70,2600.0,90,0,30.0,131191.7873664738,136662.52720754858,4.170032248888182,133978.78144172934,130998.35999301932,-2.2245473623793806,265170.5688082031,267660.88720056793,0.9391383076777537,False,"[[2600.0, 2822.222222222222, 3044.4444444444443, 3266.666666666667, 3488.8888888888887, 3711.1111111111113, 3933.3333333333335, 4155.555555555556, 4377.777777777777, 4600.0, 2600.0, 2600.0, 2600.0000031035165, 3196.5293457690327, 3765.979344138354, 3895.0858655961883, 3701.147305352703, 4342.0907127155615, 4599.999999535781, 4600.0], [3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 7200.0, 6192.0224730287355, 5200.0, 7200.0, 5959.7956097121605, 7200.0, 5200.0, 6360.4992498298725, 5203.580991826071, 7199.999999999999]]"
71,71,2600.0,90,0,30.0,132041.81314685548,135726.77327783956,2.790752446640298,131708.3560184671,131486.29315561423,-0.16860195477783008,263750.16916532256,267213.0664334538,1.312945989414954,False,"[[2600.0, 2822.222222222222, 3044.4444444444443, 3266.666666666667, 3488.8888888888887, 3711.1111111111113, 3933.3333333333335, 4155.555555555556, 4377.777777777777, 4600.0, 2600.0, 2600.000003402821, 2600.0, 2600.0106849967838, 3406.1816021926215, 3848.412582009786, 3581.8134561670763, 4599.999999999999, 4593.248971025869, 4600.0], [3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 6523.373628429241, 5787.860482938965, 7200.0, 5200.0, 5479.346585787727, 6214.226955252085, 7200.0, 6023.493749410414, 5200.0, 7198.597494947536]]"
72,72,2600.0,90,0,45.0,130496.3363225199,137100.5358827256,5.060831396740155,126523.27169674545,125193.52230681799,-1.0509919417153841,257019.60801926538,262294.0581895436,2.0521586702765777,False,"[[2600.0, 2822.222222222222, 3044.4444444444443, 3266.666666666667, 3488.8888888888887, 3711.1111111111113, 3933.3333333333335, 4155.555555555556, 4377.777777777777, 4600.0, 2600.0, 2600.0, 3163.720867187453, 3227.010511483836, 3918.5892439654153, 3377.2535166514963, 3827.978181475696, 4600.0, 4600.0, 4600.0], [3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 7199.999999999999, 5683.641726626976, 5831.62923275351, 7200.0, 7200.0, 5200.0, 5979.9278771477, 7200.0, 6176.852642999293, 5200.0]]"
73,73,2600.0,90,0,45.0,129859.71024381043,137338.64147333894,5.759239116956968,126527.7533902479,125024.29929283565,-1.1882405694623899,256387.46363405834,262362.9407661746,2.330643256662906,False,"[[2600.0, 2822.222222222222, 3044.4444444444443, 3266.666666666667, 3488.8888888888887, 3711.1111111111113, 3933.3333333333335, 4155.555555555556, 4377.777777777777, 4600.0, 2600.0, 2600.0, 3116.4773118385624, 3076.977372498438, 3877.126630511737, 3758.0089943305948, 3531.9653715459663, 4600.0, 4600.0, 4600.0], [3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 5200.225269733191, 7200.0, 7200.0, 6081.047415568076, 7200.0, 6183.196669452981, 5200.0, 5200.063583900204, 6280.4041629876065, 7200.0]]"
74,74,2600.0,90,0,45.0,130217.57080678658,137068.27049871907,5.2609641306374675,128072.50883833064,124867.75219633218,-2.5022986361920303,258290.07964511725,261936.02269505127,1.4115691376701105,False,"[[2600.0, 2822.222222222222, 3044.4444444444443, 3266.666666666667, 3488.8888888888887, 3711.1111111111113, 3933.3333333333335, 4155.555555555556, 4377.777777777777, 4600.0, 2600.0, 2600.0, 2600.0, 3517.3804098359906, 3556.183545528544, 3485.08627646483, 4600.0, 4600.0, 4600.0, 4600.0], [3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 6098.7831147576135, 5200.0, 7200.0, 6252.962392422616, 5200.0, 7200.0, 6501.438185874798, 5200.0, 5824.297372110148, 7200.0]]"
75,75,2600.0,90,0,60.0,127073.23073049492,136787.38044406977,7.64452879472093,120867.71862791629,119447.21073786828,-1.1752582957414337,247940.9493584112,256234.59118193804,3.3450068836906692,False,"[[2600.0, 2822.222222222222, 3044.4444444444443, 3266.666666666667, 3488.8888888888887, 3711.1111111111113, 3933.3333333333335, 4155.555555555556, 4377.777777777777, 4600.0, 2600.000000000001, 3318.999351896842, 3559.8859320817696, 2600.000000000032, 2600.9546823554247, 3683.584751425291, 4600.0, 4599.9999999999845, 4599.454225677048, 4600.0], [3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 5200.000428982715, 5200.0, 7199.99999999986, 7199.999999999998, 6447.558944010254, 5891.474479252083, 6507.945635771104, 5833.45985627672, 5200.0000000000255, 7199.999999993843]]"
76,76,2600.0,90,0,60.0,131597.550895366,136044.95309410585,3.379547847570507,120466.46767570377,120067.01701372665,-0.33158659806680446,252064.01857106976,256111.97010783246,1.6059220033506598,False,"[[2600.0, 2822.222222222222, 3044.4444444444443, 3266.666666666667, 3488.8888888888887, 3711.1111111111113, 3933.3333333333335, 4155.555555555556, 4377.777777777777, 4600.0, 2600.0, 2600.0, 3249.673484526195, 3161.067471338458, 3410.6013794261908, 3761.9345786777785, 3894.052484041795, 4600.0, 4600.0, 4600.0], [3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 5680.921933355192, 7200.0, 5779.606207149283, 7199.999999999999, 5200.0, 6375.404222694558, 7200.0, 5200.0, 5901.553882002572, 7200.0]]"
