,i,distance,angle,mean of wind direction,variance of wind direction,flexible farm base power,flexible farm opt power,flexible_percent_gain,fixed farm base power,fixed farm opt power,fixed_percent_gain,total farm base power,total farm opt power,total_percent_gain,overlap_flag,optimal position
279,111,2000,180,0,45.0,127661.4991712599,132965.7577326999,4.1549398964242465,130162.02568291135,131435.986764211,0.9787501958544808,257823.52485417124,264401.7444969109,2.5514427538993556,True,"[[2000.0, 2222.222222222222, 2444.4444444444443, 2666.666666666667, 2888.8888888888887, 3111.1111111111113, 3333.3333333333335, 3555.5555555555557, 3777.777777777778, 4000.0, 1.9628694943663492e-13, 1.1985183409219807e-13, 5.63214897850511e-13, 6.933585754182405e-13, 743.1472458349324, 675.8638520853399, 1283.342263344485, 1389.6460446003812, 1984.513351754721, 2000.0], [3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 2554.1014012446967, 3321.910527113965, 4000.0, 2000.0000000000002, 2308.6943014636595, 3593.262320048697, 3791.3484227717254, 2660.5332943119265, 2000.0000000000002, 4000.0]]"
280,112,2000,180,0,45.0,121592.80484093628,130512.90955543969,7.336046508814726,135320.89357736643,133661.42068185235,-1.2263242221093607,256913.69841830272,264174.33023729204,2.826097582063405,True,"[[2000.0, 2222.222222222222, 2444.4444444444443, 2666.666666666667, 2888.8888888888887, 3111.1111111111113, 3333.3333333333335, 3555.5555555555557, 3777.777777777778, 4000.0, 5.336021446073014e-13, 0.03577058262063249, 1.4900153633718025e-17, 1002.2419086450211, 1570.500492044462, 1.7961088835762866e-13, 462.72689964596276, 815.4598776323962, 1116.9336771570108, 2000.0], [3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 2603.42487763149, 3472.4592961962967, 4000.0, 3999.999973581142, 3579.872824837457, 2000.0000000000002, 2925.2411427032534, 2400.2537874119903, 2000.0000000000002, 2000.0000000000002]]"
281,113,2000,180,0,45.0,121863.81275238919,132650.3821151203,8.851330939930433,133231.1953484495,131405.23485136408,-1.370520239130064,255095.00810083866,264055.61696648435,3.5126555130798836,True,"[[2000.0, 2222.222222222222, 2444.4444444444443, 2666.666666666667, 2888.8888888888887, 3111.1111111111113, 3333.3333333333335, 3555.5555555555557, 3777.777777777778, 4000.0, 7.753481840487747e-14, 5.781011725573491e-15, 1225.338016568588, 5.860047989603722e-12, 299.87360944966787, 671.217489210484, 1999.9999999999995, 1371.9910058525852, 624.9565965615353, 1999.9999999999973], [3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 4000.0, 3326.324977623961, 3999.999999999998, 2000.0000000000005, 2639.838294407353, 3671.7044122401585, 4000.0, 2755.845123280191, 2000.0000000000055, 2000.0000000000002]]"
282,114,2500,180,0,45.0,130230.26374291473,135027.982367235,3.68402741914995,133748.34818215948,133776.80178006642,0.02127398079578169,263978.6119250742,268804.78414730146,1.828243654678013,True,"[[2500.0, 2722.222222222222, 2944.4444444444443, 3166.6666666666665, 3388.8888888888882, 3611.1111111111113, 3833.3333333333335, 4055.5555555555557, 4277.777777777777, 4500.0, 3.775750047978306e-13, 6.3772738742676465e-15, 3.583881008486539e-14, 634.1958707221963, 994.8338949874293, 1216.631428454737, 736.4104019142529, 2000.0, 2000.0, 1999.9654709920894], [3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3190.803357275607, 2500.0000000000005, 4499.920230531687, 3234.823400857405, 2500.0000001384888, 3831.4010253539673, 4499.951901514037, 3408.968646532965, 2500.0000000000005, 4499.992561287938]]"
283,115,2500,180,0,45.0,129169.64418016239,134771.60418900335,4.3369013241435415,132777.84418061914,133676.39318574136,0.6767311298562049,261947.4883607815,268447.99737474474,2.481607689633596,True,"[[2500.0, 2722.222222222222, 2944.4444444444443, 3166.6666666666665, 3388.8888888888882, 3611.1111111111113, 3833.3333333333335, 4055.5555555555557, 4277.777777777777, 4500.0, 7.095334683410236e-16, 2.300205720883429e-13, 1164.645689849299, 3.230854994692486e-13, 763.0439319634718, 450.1145758597916, 1785.7666453019497, 908.5369028035003, 1586.5689786542055, 2000.0], [3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 2500.0000000000005, 3375.075872237394, 3157.070161723328, 4500.0, 2500.0000000000005, 3948.349430572308, 2500.0000000000005, 4500.0, 3814.917205514018, 4500.0]]"
284,116,2500,180,0,45.0,129546.35652643962,133876.1998086975,3.3423118938695864,133858.9256255109,133219.49337088186,-0.47769116003361356,263405.2821519505,267095.69317957934,1.4010391126097181,True,"[[2500.0, 2722.222222222222, 2944.4444444444443, 3166.6666666666665, 3388.8888888888882, 3611.1111111111113, 3833.3333333333335, 4055.5555555555557, 4277.777777777777, 4500.0, 1.234413972511717e-13, 6.351595473471197e-21, 1.346481505887771e-13, 1001.243828477891, 6.3956283213842775e-21, 2000.0, 1999.9999999999995, 907.6435074838432, 2000.0, 2000.0], [3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3019.6415292486463, 3766.3604488747633, 4500.0, 3074.9583859106974, 2500.0000000000005, 3738.732801465472, 3181.428581285955, 4500.0, 4500.0, 2500.0000000000005]]"
285,117,3000,180,0,45.0,129618.83341789707,134441.48856519692,3.720643844827235,135778.01125452056,135086.73439946765,-0.5091228312050411,265396.8446724176,269528.22296466463,1.556679506625793,True,"[[3000.0, 3222.2222222222226, 3444.4444444444443, 3666.666666666667, 3888.888888888889, 4111.111111111111, 4333.333333333334, 4555.555555555556, 4777.777777777777, 5000.0, 1.6540948121133228e-14, 4.7389197580977686e-14, 1.5453490440032926e-13, 1999.9979786727865, 2.6270032907469954e-13, 1052.4295925630556, 2000.0, 7.247648756813947e-15, 1173.6693275455807, 2000.0], [4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 5000.0, 4501.533251664665, 3458.0087805991507, 5000.0, 3000.0000000000005, 3421.591747106961, 3000.0000000000005, 3960.3601536457245, 4389.9054804098605, 3890.3697913759624]]"
286,118,3000,180,0,45.0,127875.02092656629,135754.91066831385,6.162180607792577,135661.5023667843,135047.82578620902,-0.4523586794108214,263536.5232933506,270802.7364545229,2.7571939822109752,True,"[[3000.0, 3222.2222222222226, 3444.4444444444443, 3666.666666666667, 3888.888888888889, 4111.111111111111, 4333.333333333334, 4555.555555555556, 4777.777777777777, 5000.0, 7.371372184578195e-15, 1.0290831556871004e-21, 3.0735453354660656e-17, 847.0711346619028, 1953.6905558890267, 1.61337767994157e-16, 868.1743500182461, 1331.7741549496873, 2000.0, 1998.3454391171738], [4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 3636.78327976047, 5000.0, 4361.406470689559, 4673.34025849668, 5000.0, 3000.0000000000005, 3000.13089825504, 3967.119958725291, 3000.0000000000005, 4231.308571676178]]"
287,119,3000,180,0,45.0,130831.11015637375,137537.27699209523,5.125819713450451,135719.51199553095,134846.87516722226,-0.6429707972553179,266550.62215190474,272384.15215931745,2.188526126976451,True,"[[3000.0, 3222.2222222222226, 3444.4444444444443, 3666.666666666667, 3888.888888888889, 4111.111111111111, 4333.333333333334, 4555.555555555556, 4777.777777777777, 5000.0, 580.0476115948989, 9.036238335411168e-14, 1.4960394079532763e-14, 1.2031258272252854e-14, 608.0938432091878, 1230.3574340611056, 1267.7879758742283, 2000.0, 2000.0, 2000.0], [4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 5000.0, 3000.0000000000005, 5000.0, 3960.0193194432636, 3000.0000000000005, 5000.0, 3000.0000000000005, 5000.0, 3000.0000000000005, 3965.7484827290136]]"
288,120,2000,180,0,60.0,125533.9071867399,132428.4284723473,5.492158604886997,124040.2335746201,124165.94444035224,0.1013468469942148,249574.14076135997,256594.37291269953,2.8128844318259025,True,"[[2000.0, 2222.222222222222, 2444.4444444444443, 2666.666666666667, 2888.8888888888887, 3111.1111111111113, 3333.3333333333335, 3555.5555555555557, 3777.777777777778, 4000.0, 8.270859319357803e-15, 8.546227310276954e-17, 1.7196670074196829e-15, 0.0033179998164944023, 1064.2746156456426, 587.0702763890208, 1481.7694102989879, 1084.1456569684879, 1999.9156478004275, 1999.6577492456117], [3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3309.9712126701716, 2562.7428419399275, 2000.0000000000002, 4000.0, 3718.432367338728, 3090.685061894662, 2871.9665084760936, 2000.0583613599508, 2000.0000000000005, 4000.0]]"
289,121,2000,180,0,60.0,127673.87498766516,132720.61452492856,3.952836504532334,120971.03702629032,123537.15536875918,2.12126671437162,248644.91201395547,256257.76989368774,3.0617388540429853,True,"[[2000.0, 2222.222222222222, 2444.4444444444443, 2666.666666666667, 2888.8888888888887, 3111.1111111111113, 3333.3333333333335, 3555.5555555555557, 3777.777777777778, 4000.0, 2.5006055780271266e-14, 2.9540754785065333e-20, 1.3390156463432852e-19, 4.438093367479684e-14, 0.0, 622.0630452601276, 1268.1406494027758, 1999.9999999999827, 1163.826601556649, 1999.9999999999993], [3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 4000.0, 3430.6099809957477, 2926.2879937451235, 2000.0000000000002, 2424.9690739637813, 4000.0, 4000.0, 2000.0000000000002, 2610.2837220257743, 4000.0]]"
290,122,2000,180,0,60.0,123166.08363972684,132530.66281905136,7.603212591151999,123417.64486180688,122002.04510261603,-1.1469994916658206,246583.72850153368,254532.70792166743,3.22364312861962,True,"[[2000.0, 2222.222222222222, 2444.4444444444443, 2666.666666666667, 2888.8888888888887, 3111.1111111111113, 3333.3333333333335, 3555.5555555555557, 3777.777777777778, 4000.0, 3.282843642112104e-17, 1.1515451108297138e-13, 2.880869005918184e-13, 807.5933694090479, 651.2379004705709, 488.05927022179634, 1175.1283587189712, 1996.837616252989, 1787.6707482053737, 1999.9843693899554], [3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 2000.0124776547902, 4000.0, 2666.3748011087328, 4000.0, 2377.320728374521, 3471.413645104347, 2786.8037064805194, 3533.864779938506, 3999.9998899705506, 2000.0350015901386]]"
291,123,2500,180,0,60.0,127218.77785380637,134266.86115883954,5.540128135118925,126626.57050403046,125883.34888276563,-0.5869397064979961,253845.34835783683,260150.2100416052,2.4837412718237504,True,"[[2500.0, 2722.222222222222, 2944.4444444444443, 3166.6666666666665, 3388.8888888888882, 3611.1111111111113, 3833.3333333333335, 4055.5555555555557, 4277.777777777777, 4500.0, 0.0, 2.0299545499002649e-13, 558.1041210394462, 1.128799337091691e-23, 287.35457610464647, 840.3542572262184, 1277.4023867598512, 2000.0, 2000.0, 2000.0], [3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 4500.0, 2500.0000000000005, 2500.0000000000005, 3823.6075764901752, 3166.299567449746, 4127.158445109283, 2500.0000000000005, 3484.480289307061, 4500.0, 2500.0000000000005]]"
292,124,2500,180,0,60.0,130605.82556478269,134750.2694288429,3.1732457921675956,125769.64191840128,125907.00529219647,0.10921822762627426,256375.46748318395,260657.27472103934,1.6701314208763915,True,"[[2500.0, 2722.222222222222, 2944.4444444444443, 3166.6666666666665, 3388.8888888888882, 3611.1111111111113, 3833.3333333333335, 4055.5555555555557, 4277.777777777777, 4500.0, 0.0, 5.201736009660587e-11, 672.2043157542677, 0.0, 917.180302920571, 634.9540618104726, 1156.516113126885, 1893.1597618227022, 1775.0739877564242, 2000.0], [3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 2500.0000000000146, 3392.8147608376553, 2500.000000000009, 4499.999999999995, 3383.904168422636, 4499.999999999969, 4062.6842675190837, 3448.2925377344127, 2500.0000000000146, 4500.0]]"
293,125,2500,180,0,60.0,127677.05423037335,134460.1346893703,5.3126855877783035,126482.64531611833,126028.55220961141,-0.359016136460461,254159.6995464917,260488.6868989817,2.4901616439518452,True,"[[2500.0, 2722.222222222222, 2944.4444444444443, 3166.6666666666665, 3388.8888888888882, 3611.1111111111113, 3833.3333333333335, 4055.5555555555557, 4277.777777777777, 4500.0, 1.553649353467111e-14, 632.3814437378788, 1.7304523296989293e-14, 1.0711542114289168e-12, 1.1357644929084218e-12, 1427.8199607678312, 1239.532023980095, 1013.9542190238287, 2000.0, 1999.9821880199702], [3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 4500.0, 4500.0, 3805.079551905046, 3163.259089257454, 2500.000000000001, 4499.96696210507, 3442.063836229, 2500.0330099346866, 4029.761852931174, 2500.0000000038754]]"
294,126,3000,180,0,60.0,128759.66886265345,135511.7279410675,5.243923922805684,127658.64938840251,126837.61550105149,-0.64314787230203,256418.31825105596,262349.343442119,2.3130271002152307,True,"[[3000.0, 3222.2222222222226, 3444.4444444444443, 3666.666666666667, 3888.888888888889, 4111.111111111111, 4333.333333333334, 4555.555555555556, 4777.777777777777, 5000.0, 4.583175480367517e-14, 6.387294506491147e-14, 1.804422911938554e-21, 1.6283430003247222e-13, 612.4567469554277, 1174.1223224920766, 2000.0, 1296.3834752456858, 2000.0, 2000.0], [4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 5000.0, 3507.6288754611933, 4212.83810587127, 3000.0000000000005, 5000.0, 4159.8524013105425, 3000.0000000000005, 5000.0, 3684.650478956198, 5000.0]]"
295,127,3000,180,0,60.0,127982.03778119937,135919.84343501506,6.202281032113526,127070.66123080689,126766.99150213433,-0.2389770586941217,255052.69901200625,262686.83493714937,2.993160219325398,True,"[[3000.0, 3222.2222222222226, 3444.4444444444443, 3666.666666666667, 3888.888888888889, 4111.111111111111, 4333.333333333334, 4555.555555555556, 4777.777777777777, 5000.0, 5.390141095964103e-07, 2.848376167168209e-13, 2.9105999258295147e-13, 879.8578677478467, 1999.9999999999998, 1999.9999941504373, 864.8585138264624, 2000.0, 831.6360167735594, 2000.0], [4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 3868.2031770651356, 3000.000001111104, 4999.999997927037, 3000.000000000001, 4380.860031631706, 3000.0000000000005, 4063.0319271036597, 3783.1404090995784, 4999.999995741266, 5000.0]]"
296,128,3000,180,0,60.0,129113.22429200256,135959.4760942068,5.302517878974773,127537.33557327179,126817.86451035264,-0.5641258378851807,256650.55986527435,262777.34060455946,2.387207237148164,True,"[[3000.0, 3222.2222222222226, 3444.4444444444443, 3666.666666666667, 3888.888888888889, 4111.111111111111, 4333.333333333334, 4555.555555555556, 4777.777777777777, 5000.0, 7.287553607005422e-14, 1.422670783374198e-14, 4.9586327518490466e-14, 977.6247888863742, 938.4380316641187, 1999.9999999999995, 2.7356049810433368e-14, 1999.9999999999998, 1999.9999997698812, 2000.0], [4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4338.179616247143, 3000.0000000000005, 3615.995954405351, 3265.0116970367667, 4999.733731000166, 3628.3072435258455, 4999.999999832584, 4999.999500142374, 3000.0000000000005, 4277.366781006289]]"
297,129,2000,180,0,75.0,121401.52630615108,131341.87746724012,8.187995211873536,121568.72337377838,121213.95608308002,-0.2918244766029068,242970.24967992946,252555.83355032012,3.9451677244510317,True,"[[2000.0, 2222.222222222222, 2444.4444444444443, 2666.666666666667, 2888.8888888888887, 3111.1111111111113, 3333.3333333333335, 3555.5555555555557, 3777.777777777778, 4000.0, 1.1019007033758475e-13, 7.500214852937439e-15, 3.326493198733291e-15, 469.6600314738426, 1001.3278510173672, 1475.419567906125, 407.34264248234365, 1677.8310647533108, 805.362995522544, 1974.1568753352701], [3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 4000.0, 3253.56418777437, 2000.0000000000005, 3682.8058740076976, 3346.7865325507564, 4000.0, 2587.071769946228, 3007.7741269629914, 2000.0000000000002, 2000.0000000000005]]"
298,130,2000,180,0,75.0,119225.3637150507,132365.18460223146,11.020994591876445,120611.20443411644,120208.64762482695,-0.33376402397954075,239836.56814916714,252573.83222705842,5.310809846965993,True,"[[2000.0, 2222.222222222222, 2444.4444444444443, 2666.666666666667, 2888.8888888888887, 3111.1111111111113, 3333.3333333333335, 3555.5555555555557, 3777.777777777778, 4000.0, 3.028802509410658e-11, 4.0648438290062614e-14, 1132.0722064113995, 8.535794636967081e-16, 690.6242223540768, 1.4700554936642341e-15, 1999.9999999999998, 1674.1944360801926, 816.648355013904, 1973.9263546038521], [3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 2573.2237105812983, 3292.178244688217, 3200.4381339036154, 4000.0, 4000.0, 2000.0000000000002, 4000.0, 2989.847659774624, 2277.459166179632, 2000.0000000000002]]"
299,131,2000,180,0,75.0,124731.28699194915,132745.35003840426,6.425062419962345,118040.66239009851,119967.61105479173,1.6324448081501586,242771.94938204766,252712.96109319603,4.09479420355286,True,"[[2000.0, 2222.222222222222, 2444.4444444444443, 2666.666666666667, 2888.8888888888887, 3111.1111111111113, 3333.3333333333335, 3555.5555555555557, 3777.777777777778, 4000.0, 1.0900065981539173e-15, 3.4292009543820416e-13, 6.009879102949681e-16, 896.5191371949961, 1902.6119503755854, 380.71969496630777, 1242.7549124205852, 2000.0, 687.7502276422332, 1077.0641089824787], [3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 2877.2961155510516, 4000.0, 2000.0000000000005, 2000.0000000000002, 2000.0000000000005, 3999.963515232282, 4000.0, 4000.0, 3433.2735587736934, 2922.101502715009]]"
300,132,2500,180,0,75.0,128268.67548555581,133965.9816158956,4.441697171014575,122469.50800490235,122324.65527398176,-0.11827656800482793,250738.18349045818,256290.63688987735,2.214442699602022,True,"[[2500.0, 2722.222222222222, 2944.4444444444443, 3166.6666666666665, 3388.8888888888882, 3611.1111111111113, 3833.3333333333335, 4055.5555555555557, 4277.777777777777, 4500.0, 1.550939172625743e-19, 3.1796420089473855e-14, 2.815885322424195e-19, 1.4096627583814993e-20, 645.37940352663, 1938.9503341811192, 1041.8807254966557, 1214.621867809452, 1791.4313163428906, 2000.0], [3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3140.3832274613123, 4500.0, 2500.0000000000005, 3844.5676856958194, 2790.560753582316, 3393.0523776101154, 3991.668272502191, 2500.0000000725126, 4500.0, 2500.0000000000005]]"
301,133,2500,180,0,75.0,122290.50070706345,134151.24855261578,9.69883006200437,122885.36681018704,122015.70573364051,-0.7077010868916871,245175.8675172505,256166.95428625628,4.482939891395489,True,"[[2500.0, 2722.222222222222, 2944.4444444444443, 3166.6666666666665, 3388.8888888888882, 3611.1111111111113, 3833.3333333333335, 4055.5555555555557, 4277.777777777777, 4500.0, 0.0, 501.37982601108877, 3.7585778954329965e-13, 7.299236276616699e-20, 758.7267876791967, 1013.2539410386302, 1219.5902413098247, 1999.9999998178382, 2000.0, 1700.668667616599], [3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 2500.0000000000005, 2503.28809793412, 4499.999999999999, 3739.338518917243, 4237.093127752405, 3212.4185242492213, 2500.0000000000005, 2500.0000000000005, 4500.0, 3812.969193999699]]"
302,134,2500,180,0,75.0,126099.41829863357,134479.6084115132,6.645700849335682,122508.36643484492,122051.99294824761,-0.3725243425231923,248607.7847334785,256531.60135976085,3.1872761485635404,True,"[[2500.0, 2722.222222222222, 2944.4444444444443, 3166.6666666666665, 3388.8888888888882, 3611.1111111111113, 3833.3333333333335, 4055.5555555555557, 4277.777777777777, 4500.0, 2.3793716080933403e-13, 2.207455917524143e-14, 955.9913222976593, 1144.3936349756236, 5.107685130588874e-14, 774.1742662341496, 3.7140603765733e-13, 1475.9229808406328, 2000.0, 2000.0], [3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 4500.0, 3106.053028111602, 4500.0, 3670.1412119566476, 2500.0000000000005, 2500.0000000000005, 3811.688434977719, 2500.0000000000005, 2973.1783456366516, 4500.0]]"
303,135,3000,180,0,75.0,128823.97737396588,136161.66316546075,5.695900670877547,123936.90143421823,123062.31725007124,-0.705668912185284,252760.8788081841,259223.980415532,2.5570023485527735,True,"[[3000.0, 3222.2222222222226, 3444.4444444444443, 3666.666666666667, 3888.888888888889, 4111.111111111111, 4333.333333333334, 4555.555555555556, 4777.777777777777, 5000.0, 2.2635368170260938e-13, 2.0164055548627738e-14, 3.750480021797127e-13, 1.1008695726099603e-13, 2000.0, 994.1257914990566, 626.4398344922242, 1999.9434407584974, 1266.903955005459, 1999.9745808897258], [4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 5000.0, 3000.0000000000005, 4381.337694583923, 3734.253965375433, 4006.1606375585734, 5000.0, 3000.0000000000005, 5000.0, 3000.0000000000005, 3000.0000000000005]]"
304,136,3000,180,0,75.0,125963.37649799505,135347.11122671724,7.449573828208354,124024.44324755289,123267.80269611857,-0.610073733549495,249987.81974554798,258614.9139228358,3.451005807430531,True,"[[3000.0, 3222.2222222222226, 3444.4444444444443, 3666.666666666667, 3888.888888888889, 4111.111111111111, 4333.333333333334, 4555.555555555556, 4777.777777777777, 5000.0, 8.992310556976371e-14, 868.5590327867114, 2.9058897704220306e-09, 794.7687238289313, 1742.6969197611795, 3.8740283504538025e-09, 1999.999999999733, 0.0015079557854889329, 1449.8990637386466, 1999.9999999986844], [4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4999.99987695116, 3000.000000141014, 3674.285382392917, 4744.9469544291205, 3779.8866503809204, 4533.230107485019, 4999.999999659013, 3000.000197887738, 4550.934311161018, 3000.000094928456]]"
305,137,3000,180,0,75.0,126575.05241610919,135541.12496154153,7.083601684759191,123924.99653430656,123030.26067329249,-0.7219978906889643,250500.04895041574,258571.385634834,3.2220898631504498,True,"[[3000.0, 3222.2222222222226, 3444.4444444444443, 3666.666666666667, 3888.888888888889, 4111.111111111111, 4333.333333333334, 4555.555555555556, 4777.777777777777, 5000.0, 9.6891769989216e-14, 971.1299323596601, 8.056458563790226e-14, 1.1633347338236951e-14, 2000.0, 2.299453790903632e-14, 2000.0, 970.6399126151794, 2000.0, 2000.0], [4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 3000.0000000000005, 4011.672326072465, 4358.3055750115855, 5000.0, 5000.0, 3609.7505201358144, 3638.471048347068, 3247.723224089901, 3000.0000000000005, 4357.221294530113]]"
306,138,2000,180,0,90.0,125301.96904345181,131481.19502509324,4.931467580927334,118001.03952630148,119203.20812349665,1.0187779718052508,243303.0085697533,250684.4031485899,3.0338279095798364,True,"[[2000.0, 2222.222222222222, 2444.4444444444443, 2666.666666666667, 2888.8888888888887, 3111.1111111111113, 3333.3333333333335, 3555.5555555555557, 3777.777777777778, 4000.0, 0.67580853592317, 0.0003694289174429061, 454.9578374814165, 205.38995830739105, 1130.0946909097186, 447.39630302968123, 1999.9999999999613, 883.3682448165796, 1326.1924674976353, 1987.1773235470796], [3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 2000.0112225765067, 3999.9999999999764, 2000.0000000090672, 3678.9563068360994, 2000.0000000000016, 3363.4163695770167, 2000.0001308795338, 2979.005355367031, 2605.6233336441546, 3999.998964472926]]"
307,139,2000,180,0,90.0,120661.15314687951,132772.87344527186,10.037795912366994,116463.78171080984,118807.26115537623,2.012195903431557,237124.9348576894,251580.13460064807,6.096026869394384,True,"[[2000.0, 2222.222222222222, 2444.4444444444443, 2666.666666666667, 2888.8888888888887, 3111.1111111111113, 3333.3333333333335, 3555.5555555555557, 3777.777777777778, 4000.0, 0.008665505147986145, 2.346937912789532e-13, 4.692649999287474e-13, 578.6725052223306, 862.1268576072935, 6.1057233243271575e-12, 1105.3186587507741, 1250.9247274944205, 2000.0, 1999.9999999999989], [3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3443.501954048398, 2000.000000000002, 3999.970977151206, 3118.241526347081, 2000.0000000000007, 2509.0524946743694, 3999.7309333910434, 2686.827358785865, 3999.984314355128, 2000.0502242180708]]"
308,140,2000,180,0,90.0,125014.43735259771,132088.90925079005,5.6589239195142715,118588.21006066074,119062.58626889932,0.4000197051594971,243602.64741325844,251151.49551968937,3.098836645081581,True,"[[2000.0, 2222.222222222222, 2444.4444444444443, 2666.666666666667, 2888.8888888888887, 3111.1111111111113, 3333.3333333333335, 3555.5555555555557, 3777.777777777778, 4000.0, 1.2950728003891558e-12, 5.062350762610761e-13, 0.03817101114400112, 4.178678361049368e-13, 1.4763257315258255e-12, 791.7115902935933, 1371.2050772939904, 1353.3188913994247, 1998.273423805331, 1999.9999999999998], [3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 2472.8184941523896, 4000.0, 3492.523430855874, 2000.0000000000005, 2970.859683944087, 2537.335130991502, 2214.5743240332695, 3278.9241778460328, 3999.9999999999995, 2000.0000000000005]]"
309,141,2500,180,0,90.0,126766.47089607862,133587.9722016659,5.381155803555848,121132.31071627703,120632.91332395298,-0.41227430515527147,247898.78161235564,254220.88552561885,2.5502763152540284,True,"[[2500.0, 2722.222222222222, 2944.4444444444443, 3166.6666666666665, 3388.8888888888882, 3611.1111111111113, 3833.3333333333335, 4055.5555555555557, 4277.777777777777, 4500.0, 8.155105780030005e-18, 368.53042863538514, 3.2344086706762044e-08, 0.0007477426741032744, 770.6215066840734, 954.0741246237227, 1946.8227670293306, 1999.9947872472255, 1999.9908434093024, 1406.8935803469753], [3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 2500.0460241950464, 3639.947224436508, 3748.920324405205, 4500.0, 2500.060156775623, 3554.40868641958, 4500.0, 3499.993514248244, 2500.0000034588015, 2991.5972344840425]]"
310,142,2500,180,0,90.0,128552.99898757169,134911.39488083532,4.946128012056997,120174.33336879776,120273.37474372974,0.08241474877005667,248727.3323563694,255184.76962456506,2.596191261740231,True,"[[2500.0, 2722.222222222222, 2944.4444444444443, 3166.6666666666665, 3388.8888888888882, 3611.1111111111113, 3833.3333333333335, 4055.5555555555557, 4277.777777777777, 4500.0, 1.8629522375169236e-13, 3.204252757123852e-13, 1.2331553260243094e-12, 6.704182601657692e-13, 963.0595002502437, 650.2616710749257, 1999.9999999999989, 1419.9582542980388, 1289.9672254998277, 1999.9999999999995], [3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 2500.000000000001, 3761.0095743243146, 3117.8056185212317, 4500.0, 2500.0001974615866, 4499.999999999999, 2500.0000000000005, 3376.0683586370815, 4500.0, 4500.0]]"
